Entry	Organism	Taxonomic lineage (SUPERKINGDOM)	Taxonomic lineage (PHYLUM)	Taxonomic lineage (CLASS)	Taxonomic lineage (ORDER)	Taxonomic lineage (FAMILY)	Taxonomic lineage (GENUS)	Taxonomic lineage (SPECIES)
A0A172MH42	uncultured archaeon	Archaea						uncultured archaeon
A0A2L0WVJ2	uncultured archaeon	Archaea						uncultured archaeon
A0A516FIF8	uncultured archaeon	Archaea						uncultured archaeon
A0A0P0C0C8	uncultured archaeon	Archaea						uncultured archaeon
A0A0P0RSX8	uncultured archaeon	Archaea						uncultured archaeon
R4L950	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQ89	uncultured archaeon	Archaea						uncultured archaeon
A0A345GPV9	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQN5	uncultured archaeon	Archaea						uncultured archaeon
K4F5H7	uncultured archaeon	Archaea						uncultured archaeon
A0A516FIP9	uncultured archaeon	Archaea						uncultured archaeon
A0A0P0CNF3	uncultured archaeon	Archaea						uncultured archaeon
A0A0P0RT72	uncultured archaeon	Archaea						uncultured archaeon
A0A345GRF4	uncultured archaeon	Archaea						uncultured archaeon
K4F3V5	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQJ9	uncultured archaeon	Archaea						uncultured archaeon
A0A516FGB7	uncultured archaeon	Archaea						uncultured archaeon
K4F3Z6	uncultured archaeon	Archaea						uncultured archaeon
A0A516FI65	uncultured archaeon	Archaea						uncultured archaeon
A0A346I5X7	uncultured archaeon	Archaea						uncultured archaeon
M4ZUG1	uncultured archaeon	Archaea						uncultured archaeon
A0A097BUK6	uncultured archaeon	Archaea						uncultured archaeon
A0A346I640	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQQ8	uncultured archaeon	Archaea						uncultured archaeon
A0A172MJG2	uncultured archaeon	Archaea						uncultured archaeon
A0A346I5W7	uncultured archaeon	Archaea						uncultured archaeon
T1YX13	uncultured archaeon	Archaea						uncultured archaeon
K4F4D3	uncultured archaeon	Archaea						uncultured archaeon
K4F4B3	uncultured archaeon	Archaea						uncultured archaeon
A0A516FIU5	uncultured archaeon	Archaea						uncultured archaeon
A0A346I704	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQJ9	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQU8	uncultured archaeon	Archaea						uncultured archaeon
A0A2L0WVJ5	uncultured archaeon	Archaea						uncultured archaeon
A0A172MGZ7	uncultured archaeon	Archaea						uncultured archaeon
K4F4D2	uncultured archaeon	Archaea						uncultured archaeon
A0A0P0C5S4	uncultured archaeon	Archaea						uncultured archaeon
A0A2L0WVH5	uncultured archaeon	Archaea						uncultured archaeon
A0A516FH95	uncultured archaeon	Archaea						uncultured archaeon
K4F502	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQ39	uncultured archaeon	Archaea						uncultured archaeon
A0A516FGK4	uncultured archaeon	Archaea						uncultured archaeon
B1Q4K3	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
K4F8N1	uncultured archaeon	Archaea						uncultured archaeon
A0A516FH84	uncultured archaeon	Archaea						uncultured archaeon
K4F8K4	uncultured archaeon	Archaea						uncultured archaeon
K4F3Q2	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQJ4	uncultured archaeon	Archaea						uncultured archaeon
A0A516FFN4	uncultured archaeon	Archaea						uncultured archaeon
A0A516FGQ0	uncultured archaeon	Archaea						uncultured archaeon
A0A516FHK4	uncultured archaeon	Archaea						uncultured archaeon
A0A291I837	uncultured archaeon	Archaea						uncultured archaeon
K4F4A7	uncultured archaeon	Archaea						uncultured archaeon
A0A516FH63	uncultured archaeon	Archaea						uncultured archaeon
L7X1L2	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQG9	uncultured archaeon	Archaea						uncultured archaeon
K4F4V7	uncultured archaeon	Archaea						uncultured archaeon
A0A346I581	uncultured archaeon	Archaea						uncultured archaeon
T1W3Z2	uncultured archaeon	Archaea						uncultured archaeon
A0A172MJD7	uncultured archaeon	Archaea						uncultured archaeon
A0A516FIM8	uncultured archaeon	Archaea						uncultured archaeon
A0A0P0C0D8	uncultured archaeon	Archaea						uncultured archaeon
K4FAE6	uncultured archaeon	Archaea						uncultured archaeon
K4FAH3	uncultured archaeon	Archaea						uncultured archaeon
A0A516FGZ7	uncultured archaeon	Archaea						uncultured archaeon
K4F490	uncultured archaeon	Archaea						uncultured archaeon
K4F3P6	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AR06	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQZ0	uncultured archaeon	Archaea						uncultured archaeon
A0A2L0WVJ9	uncultured archaeon	Archaea						uncultured archaeon
A0A345GPZ9	uncultured archaeon	Archaea						uncultured archaeon
A0A346I603	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQS2	uncultured archaeon	Archaea						uncultured archaeon
A0A172MJG9	uncultured archaeon	Archaea						uncultured archaeon
D5LIK7	uncultured archaeon	Archaea						uncultured archaeon
W8GP78	uncultured archaeon	Archaea						uncultured archaeon
A0A172MGZ3	uncultured archaeon	Archaea						uncultured archaeon
W6JM52	uncultured archaeon	Archaea						uncultured archaeon
F8SL35	uncultured archaeon	Archaea						uncultured archaeon
R9ZUS8	uncultured archaeon	Archaea						uncultured archaeon
H6UNW3	uncultured archaeon	Archaea						uncultured archaeon
A0A346I685	uncultured archaeon	Archaea						uncultured archaeon
A0A516FGY0	uncultured archaeon	Archaea						uncultured archaeon
T1Z0X3	uncultured archaeon	Archaea						uncultured archaeon
A0A1B1W689	uncultured thaumarchaeote	Archaea	Thaumarchaeota					uncultured thaumarchaeote
B3Y8G5	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
C6L8K0	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
C6L8J7	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
G3FGX8	crenarchaeote SCGC AAA001-B14	Archaea	Crenarchaeota					crenarchaeote SCGC AAA001-B14
A0A516FHX8	uncultured archaeon	Archaea						uncultured archaeon
A0A7S5ZWP6	uncultured archaeon	Archaea						uncultured archaeon
K4F3R6	uncultured archaeon	Archaea						uncultured archaeon
A0A516FGT7	uncultured archaeon	Archaea						uncultured archaeon
A0A516FID4	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5APV0	uncultured archaeon	Archaea						uncultured archaeon
A0A516FIH0	uncultured archaeon	Archaea						uncultured archaeon
A0A516FHE1	uncultured archaeon	Archaea						uncultured archaeon
K4F520	uncultured archaeon	Archaea						uncultured archaeon
K4F593	uncultured archaeon	Archaea						uncultured archaeon
K4FAN1	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5APP5	uncultured archaeon	Archaea						uncultured archaeon
W8GH90	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQ92	uncultured archaeon	Archaea						uncultured archaeon
K4F493	uncultured archaeon	Archaea						uncultured archaeon
A0A097BUL5	uncultured archaeon	Archaea						uncultured archaeon
A0A172MGY2	uncultured archaeon	Archaea						uncultured archaeon
A0A0P0C040	uncultured archaeon	Archaea						uncultured archaeon
K4F488	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQZ6	uncultured archaeon	Archaea						uncultured archaeon
A0A346I5S2	uncultured archaeon	Archaea						uncultured archaeon
A0A097BUG7	uncultured archaeon	Archaea						uncultured archaeon
T1YXI9	uncultured archaeon	Archaea						uncultured archaeon
M5AEM0	uncultured archaeon	Archaea						uncultured archaeon
A0A2L0WVH7	uncultured archaeon	Archaea						uncultured archaeon
A0A346I5L6	uncultured archaeon	Archaea						uncultured archaeon
A0A516FG25	uncultured archaeon	Archaea						uncultured archaeon
A0A516FGT2	uncultured archaeon	Archaea						uncultured archaeon
A0A346I566	uncultured archaeon	Archaea						uncultured archaeon
A0A0P0CPS7	uncultured archaeon	Archaea						uncultured archaeon
A0A346I6C3	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQB5	uncultured archaeon	Archaea						uncultured archaeon
K4FAE4	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQB5	uncultured archaeon	Archaea						uncultured archaeon
K4F4W0	uncultured archaeon	Archaea						uncultured archaeon
A0A345GPV7	uncultured archaeon	Archaea						uncultured archaeon
K4F4K0	uncultured archaeon	Archaea						uncultured archaeon
A0A346I5L9	uncultured archaeon	Archaea						uncultured archaeon
A0A516FIC5	uncultured archaeon	Archaea						uncultured archaeon
A0A7S5ZWS6	uncultured archaeon	Archaea						uncultured archaeon
K4F3Q4	uncultured archaeon	Archaea						uncultured archaeon
A0A516FFS2	uncultured archaeon	Archaea						uncultured archaeon
A0A345GPZ2	uncultured archaeon	Archaea						uncultured archaeon
A0A0K2D5B4	uncultured archaeon	Archaea						uncultured archaeon
K4FAA5	uncultured archaeon	Archaea						uncultured archaeon
A0A516FFS4	uncultured archaeon	Archaea						uncultured archaeon
E5RSN3	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
B5AIL5	uncultured archaeon	Archaea						uncultured archaeon
C6L8L8	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
D0G742	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
B3Y8F2	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
D0G729	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
A1ILT7	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
T1YY83	uncultured archaeon	Archaea						uncultured archaeon
A0A516FG80	uncultured archaeon	Archaea						uncultured archaeon
A0A291I7Y1	uncultured archaeon	Archaea						uncultured archaeon
A0A346I684	uncultured archaeon	Archaea						uncultured archaeon
T1YXF5	uncultured archaeon	Archaea						uncultured archaeon
T1YWP2	uncultured archaeon	Archaea						uncultured archaeon
A0A0P0RSC3	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQ56	uncultured archaeon	Archaea						uncultured archaeon
A0A516FHE8	uncultured archaeon	Archaea						uncultured archaeon
K4F4S9	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQC4	uncultured archaeon	Archaea						uncultured archaeon
T1W321	uncultured archaeon	Archaea						uncultured archaeon
A0A0P0BW56	uncultured archaeon	Archaea						uncultured archaeon
A0A516FIL5	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQF2	uncultured archaeon	Archaea						uncultured archaeon
K4FAE5	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQI1	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQ07	uncultured archaeon	Archaea						uncultured archaeon
T1YX23	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQJ5	uncultured archaeon	Archaea						uncultured archaeon
A0A0P0RSK1	uncultured archaeon	Archaea						uncultured archaeon
A0A516FHF2	uncultured archaeon	Archaea						uncultured archaeon
A0A516FFR3	uncultured archaeon	Archaea						uncultured archaeon
A0A516FHK1	uncultured archaeon	Archaea						uncultured archaeon
K4FAB8	uncultured archaeon	Archaea						uncultured archaeon
A0A516FIG0	uncultured archaeon	Archaea						uncultured archaeon
A0A346I572	uncultured archaeon	Archaea						uncultured archaeon
T1W3T4	uncultured archaeon	Archaea						uncultured archaeon
K4F3T3	uncultured archaeon	Archaea						uncultured archaeon
W8GTU5	uncultured archaeon	Archaea						uncultured archaeon
K4F8K9	uncultured archaeon	Archaea						uncultured archaeon
K4F478	uncultured archaeon	Archaea						uncultured archaeon
T1YY14	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQB4	uncultured archaeon	Archaea						uncultured archaeon
A0A172MJL7	uncultured archaeon	Archaea						uncultured archaeon
A0A291I7Y8	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQC3	uncultured archaeon	Archaea						uncultured archaeon
A0A345GRE9	uncultured archaeon	Archaea						uncultured archaeon
U6A185	uncultured ammonia-oxidizing archaeon	Archaea						uncultured ammonia-oxidizing archaeon
W5U6Q5	uncultured archaeon	Archaea						uncultured archaeon
B5AIK4	uncultured archaeon	Archaea						uncultured archaeon
G3FH45	crenarchaeote SCGC AAA288-K09	Archaea	Crenarchaeota					crenarchaeote SCGC AAA288-K09
G3FH21	crenarchaeote SCGC AAA288-C05	Archaea	Crenarchaeota					crenarchaeote SCGC AAA288-C05
K4F529	uncultured archaeon	Archaea						uncultured archaeon
K4F8L9	uncultured archaeon	Archaea						uncultured archaeon
A0A346I4L8	uncultured archaeon	Archaea						uncultured archaeon
T1YWS7	uncultured archaeon	Archaea						uncultured archaeon
A0A097BUI7	uncultured archaeon	Archaea						uncultured archaeon
A0A516FIB9	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQ17	uncultured archaeon	Archaea						uncultured archaeon
K4F4P2	uncultured archaeon	Archaea						uncultured archaeon
W8GTT4	uncultured archaeon	Archaea						uncultured archaeon
K4FAK7	uncultured archaeon	Archaea						uncultured archaeon
A0A516FHC3	uncultured archaeon	Archaea						uncultured archaeon
A0A516FHW3	uncultured archaeon	Archaea						uncultured archaeon
K4F4C4	uncultured archaeon	Archaea						uncultured archaeon
A0A172MJL9	uncultured archaeon	Archaea						uncultured archaeon
A0A097BUB0	uncultured archaeon	Archaea						uncultured archaeon
A0A291I868	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQ75	uncultured archaeon	Archaea						uncultured archaeon
A0A0P0RSP6	uncultured archaeon	Archaea						uncultured archaeon
K4FAD5	uncultured archaeon	Archaea						uncultured archaeon
A0A346I6W3	uncultured archaeon	Archaea						uncultured archaeon
W6JNM0	uncultured archaeon	Archaea						uncultured archaeon
K4F4A4	uncultured archaeon	Archaea						uncultured archaeon
A0A346I6D7	uncultured archaeon	Archaea						uncultured archaeon
A0A346I6G0	uncultured archaeon	Archaea						uncultured archaeon
K4FAH4	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQR4	uncultured archaeon	Archaea						uncultured archaeon
A0A516FG59	uncultured archaeon	Archaea						uncultured archaeon
K4F4N2	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQX0	uncultured archaeon	Archaea						uncultured archaeon
K4F4T4	uncultured archaeon	Archaea						uncultured archaeon
K4F3M0	uncultured archaeon	Archaea						uncultured archaeon
A0A172MJG5	uncultured archaeon	Archaea						uncultured archaeon
A0A0P0RSJ4	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5APN4	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5APS9	uncultured archaeon	Archaea						uncultured archaeon
K4F469	uncultured archaeon	Archaea						uncultured archaeon
K4F5L5	uncultured archaeon	Archaea						uncultured archaeon
A0A516FHJ0	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5ARB0	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQE0	uncultured archaeon	Archaea						uncultured archaeon
A0A345GR67	uncultured archaeon	Archaea						uncultured archaeon
K4F517	uncultured archaeon	Archaea						uncultured archaeon
A0A345GPY7	uncultured archaeon	Archaea						uncultured archaeon
A0A516FFM2	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQS7	uncultured archaeon	Archaea						uncultured archaeon
A0A346I5X9	uncultured archaeon	Archaea						uncultured archaeon
A0A097BUH4	uncultured archaeon	Archaea						uncultured archaeon
A0A346I5T5	uncultured archaeon	Archaea						uncultured archaeon
K4FAM4	uncultured archaeon	Archaea						uncultured archaeon
T1YX61	uncultured archaeon	Archaea						uncultured archaeon
H6V8V8	uncultured archaeon	Archaea						uncultured archaeon
A0A0A7E3G2	uncultured archaeon	Archaea						uncultured archaeon
G3FGZ2	crenarchaeote SCGC AAA007-E15	Archaea	Crenarchaeota					crenarchaeote SCGC AAA007-E15
A0A1S5WLI7	uncultured thaumarchaeote	Archaea	Thaumarchaeota					uncultured thaumarchaeote
G3FH40	crenarchaeote SCGC AAA288-J07	Archaea	Crenarchaeota					crenarchaeote SCGC AAA288-J07
A0A7S5ZWC4	uncultured archaeon	Archaea						uncultured archaeon
A0A7S6CZP7	uncultured archaeon	Archaea						uncultured archaeon
A0A516FGR8	uncultured archaeon	Archaea						uncultured archaeon
A0A516FGW9	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQG3	uncultured archaeon	Archaea						uncultured archaeon
A0A516FG34	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5APV2	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQ11	uncultured archaeon	Archaea						uncultured archaeon
A0A516FGL2	uncultured archaeon	Archaea						uncultured archaeon
A0A516FGE5	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQ64	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQB6	uncultured archaeon	Archaea						uncultured archaeon
K4F3X8	uncultured archaeon	Archaea						uncultured archaeon
A0A172MJN0	uncultured archaeon	Archaea						uncultured archaeon
W6JM31	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQ78	uncultured archaeon	Archaea						uncultured archaeon
K4F515	uncultured archaeon	Archaea						uncultured archaeon
A0A0N7HVC7	uncultured archaeon	Archaea						uncultured archaeon
K4FAD1	uncultured archaeon	Archaea						uncultured archaeon
K4FAD0	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQU7	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQC7	uncultured archaeon	Archaea						uncultured archaeon
W8PTG1	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AQY2	uncultured archaeon	Archaea						uncultured archaeon
K4F3N7	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5AR81	uncultured archaeon	Archaea						uncultured archaeon
K4F4H7	uncultured archaeon	Archaea						uncultured archaeon
A0A3G5APQ5	uncultured archaeon	Archaea						uncultured archaeon
G3FH43	crenarchaeote SCGC AAA288-K02	Archaea	Crenarchaeota					crenarchaeote SCGC AAA288-K02
G3FH57	crenarchaeote SCGC AAA288-P18	Archaea	Crenarchaeota					crenarchaeote SCGC AAA288-P18
A0A3G5AQE8	uncultured archaeon	Archaea						uncultured archaeon
W8GKM7	uncultured archaeon	Archaea						uncultured archaeon
A0A345GQC1	uncultured archaeon	Archaea						uncultured archaeon
L7X1M0	uncultured archaeon	Archaea						uncultured archaeon
A0A172MGN5	uncultured archaeon	Archaea						uncultured archaeon
W8GPD8	uncultured archaeon	Archaea						uncultured archaeon
A0A346I5X5	uncultured archaeon	Archaea						uncultured archaeon
